Store,Date,Weekly_Sales,Holiday_Flag,Fuel_Price,CPI,Unemployment,Temperature_C,Year,Month_Name
11,17-09-2010,1215676,0,2.6,214.83,7.35,28.33333333,2010,September
11,24-09-2010,1170103,0,2.6,214.91,7.35,25,2010,September
11,01-10-2010,1182490,0,2.6,214.98,7.56,23.88888889,2010,October
11,08-10-2010,1293473,0,2.6,215.06,7.56,20.55555556,2010,October
11,15-10-2010,1175004,0,2.7,215.13,7.56,21.66666667,2010,October
11,22-10-2010,1169831,0,2.7,215.18,7.56,22.77777778,2010,October
11,29-10-2010,1195036,0,2.7,215.23,7.56,23.33333333,2010,October
11,05-11-2010,1332759,0,2.7,215.28,7.56,17.77777778,2010,November
11,12-11-2010,1281676,0,2.7,215.33,7.56,17.77777778,2010,November
11,19-11-2010,1292347,0,2.8,215.21,7.56,15,2010,November
11,26-11-2010,1757243,1,2.7,215.06,7.56,21.11111111,2010,November
11,03-12-2010,1380523,0,2.7,214.92,7.56,13.33333333,2010,December
11,10-12-2010,1564516,0,2.8,214.77,7.56,11.66666667,2010,December
11,17-12-2010,1843971,0,2.9,214.7,7.56,12.77777778,2010,December
11,24-12-2010,2306265,0,2.9,214.7,7.56,15,2010,December
11,31-12-2010,1172003,1,2.9,214.7,7.56,12.77777778,2010,December
11,07-01-2011,1178905,0,3,214.7,7.55,12.22222222,2011,January
11,14-01-2011,1194450,0,3,214.75,7.55,7.222222222,2011,January
11,21-01-2011,1187776,0,3,215.13,7.55,11.11111111,2011,January
11,28-01-2011,1100419,0,3,215.51,7.55,10.55555556,2011,January
11,04-02-2011,1422546,0,3,215.89,7.55,8.333333333,2011,February
11,11-02-2011,1419237,1,3,216.27,7.55,7.222222222,2011,February
11,18-02-2011,1554747,0,3,216.58,7.55,16.66666667,2011,February
11,25-02-2011,1323999,0,3.1,216.88,7.55,20.55555556,2011,February
11,04-03-2011,1399457,0,3.3,217.17,7.55,19.44444444,2011,March
11,11-03-2011,1314557,0,3.5,217.47,7.55,17.22222222,2011,March
11,18-03-2011,1391814,0,3.5,217.72,7.55,21.11111111,2011,March
11,25-03-2011,1229777,0,3.5,217.97,7.55,23.33333333,2011,March
11,01-04-2011,1258674,0,3.5,218.21,7.57,20.55555556,2011,April
11,08-04-2011,1327401,0,3.6,218.46,7.57,23.33333333,2011,April
11,15-04-2011,1312906,0,3.7,218.68,7.57,25,2011,April
11,22-04-2011,1388119,0,3.8,218.85,7.57,25.55555556,2011,April
11,29-04-2011,1357590,0,3.8,219.02,7.57,26.66666667,2011,April
11,06-05-2011,1331453,0,3.9,219.2,7.57,21.66666667,2011,May
11,13-05-2011,1277959,0,3.9,219.37,7.57,27.22222222,2011,May
11,20-05-2011,1239467,0,3.9,219.13,7.57,25,2011,May
11,27-05-2011,1216877,0,3.8,218.89,7.57,30,2011,May
11,03-06-2011,1343637,0,3.7,218.64,7.57,30,2011,June
11,10-06-2011,1314627,0,3.6,218.4,7.57,30,2011,June
11,17-06-2011,1337507,0,3.6,218.36,7.57,31.11111111,2011,June
11,24-06-2011,1254588,0,3.6,218.45,7.57,30,2011,June
11,01-07-2011,1297472,0,3.5,218.55,7.57,30,2011,July
11,08-07-2011,1334628,0,3.5,218.64,7.57,30.55555556,2011,July
11,15-07-2011,1266547,0,3.6,218.73,7.57,31.11111111,2011,July
11,22-07-2011,1290576,0,3.7,218.79,7.57,31.11111111,2011,July
11,29-07-2011,1212939,0,3.7,218.84,7.57,31.66666667,2011,July
11,05-08-2011,1403199,0,3.7,218.9,7.57,32.22222222,2011,August
11,12-08-2011,1354188,0,3.6,218.96,7.57,32.22222222,2011,August
11,19-08-2011,1484170,0,3.6,219.02,7.57,32.22222222,2011,August
11,26-08-2011,1304707,0,3.5,219.09,7.57,31.66666667,2011,August
11,02-09-2011,1297792,0,3.5,219.15,7.57,32.77777778,2011,September
11,09-09-2011,1249440,1,3.5,219.21,7.57,29.44444444,2011,September
11,16-09-2011,1270816,0,3.5,219.4,7.57,29.44444444,2011,September
11,23-09-2011,1235775,0,3.5,219.74,7.57,27.77777778,2011,September
11,30-09-2011,1190516,0,3.4,220.09,7.57,28.88888889,2011,September
11,07-10-2011,1346271,0,3.3,220.43,7.2,25,2011,October
11,14-10-2011,1286389,0,3.3,220.75,7.2,24.44444444,2011,October
11,21-10-2011,1325108,0,3.4,220.91,7.2,21.66666667,2011,October
11,28-10-2011,1310684,0,3.4,221.08,7.2,22.77777778,2011,October
11,04-11-2011,1458287,0,3.3,221.25,7.2,16.11111111,2011,November
11,11-11-2011,1366054,0,3.3,221.41,7.2,17.77777778,2011,November
11,18-11-2011,1315092,0,3.3,221.64,7.2,18.88888889,2011,November
11,25-11-2011,1848953,1,3.2,221.9,7.2,21.11111111,2011,November
11,02-12-2011,1399322,0,3.2,222.16,7.2,13.88888889,2011,December
11,09-12-2011,1646656,0,3.2,222.42,7.2,10.55555556,2011,December
11,16-12-2011,1783910,0,3.2,222.64,7.2,15.55555556,2011,December
11,23-12-2011,2213519,0,3.1,222.83,7.2,12.22222222,2011,December
11,30-12-2011,1352084,1,3.1,223.01,7.2,9.444444444,2011,December
11,06-01-2012,1283886,0,3.2,223.19,6.83,12.22222222,2012,January
11,13-01-2012,1264737,0,3.3,223.38,6.83,11.66666667,2012,January
11,20-01-2012,1207303,0,3.3,223.47,6.83,13.33333333,2012,January
11,27-01-2012,1162676,0,3.3,223.56,6.83,14.44444444,2012,January
11,03-02-2012,1376732,0,3.4,223.66,6.83,15.55555556,2012,February
11,10-02-2012,1574288,1,3.4,223.75,6.83,11.11111111,2012,February
11,17-02-2012,1569608,0,3.5,223.92,6.83,11.66666667,2012,February
11,24-02-2012,1379473,0,3.6,224.13,6.83,16.11111111,2012,February
11,02-03-2012,1438383,0,3.6,224.35,6.83,17.22222222,2012,March
11,09-03-2012,1413383,0,3.7,224.56,6.83,16.11111111,2012,March
11,16-03-2012,1441884,0,3.7,224.72,6.83,17.77777778,2012,March
11,23-03-2012,1300594,0,3.8,224.79,6.83,19.44444444,2012,March
11,30-03-2012,1300104,0,3.8,224.87,6.83,21.11111111,2012,March
11,06-04-2012,1596325,0,3.9,224.94,6.66,23.33333333,2012,April
11,13-04-2012,1472752,0,3.9,225.01,6.66,22.77777778,2012,April
11,20-04-2012,1315357,0,3.9,225.07,6.66,22.22222222,2012,April
11,27-04-2012,1236238,0,3.8,225.12,6.66,22.77777778,2012,April
11,04-05-2012,1370251,0,3.7,225.18,6.66,26.11111111,2012,May
11,11-05-2012,1300147,0,3.7,225.24,6.66,23.88888889,2012,May
11,18-05-2012,1352442,0,3.6,225.25,6.66,22.77777778,2012,May
11,25-05-2012,1297336,0,3.6,225.25,6.66,25.55555556,2012,May
11,01-06-2012,1361595,0,3.5,225.25,6.66,27.77777778,2012,June
11,08-06-2012,1414344,0,3.5,225.25,6.66,27.77777778,2012,June
11,15-06-2012,1417875,0,3.4,225.26,6.66,29.44444444,2012,June
11,22-06-2012,1355680,0,3.3,225.31,6.66,28.33333333,2012,June
11,29-06-2012,1297029,0,3.3,225.35,6.66,31.11111111,2012,June
11,06-07-2012,1461130,0,3.2,225.39,6.33,28.33333333,2012,July
11,13-07-2012,1320240,0,3.3,225.43,6.33,27.77777778,2012,July
11,20-07-2012,1344484,0,3.3,225.44,6.33,27.77777778,2012,July
11,27-07-2012,1272395,0,3.4,225.45,6.33,29.44444444,2012,July
11,03-08-2012,1399341,0,3.4,225.46,6.33,30.55555556,2012,August
11,10-08-2012,1388974,0,3.5,225.47,6.33,30,2012,August
11,17-08-2012,1421307,0,3.6,225.56,6.33,31.11111111,2012,August
11,24-08-2012,1409516,0,3.6,225.69,6.33,28.33333333,2012,August
11,31-08-2012,1372872,0,3.6,225.83,6.33,30,2012,August
11,07-09-2012,1304584,1,3.7,225.97,6.33,29.44444444,2012,September
11,14-09-2012,1267675,0,3.7,226.11,6.33,26.66666667,2012,September
11,21-09-2012,1326133,0,3.7,226.32,6.33,23.33333333,2012,September
11,28-09-2012,1227431,0,3.7,226.52,6.33,25.55555556,2012,September
11,05-10-2012,1422794,0,3.6,226.72,6.03,22.77777778,2012,October
11,12-10-2012,1311965,0,3.6,226.92,6.03,21.11111111,2012,October
11,19-10-2012,1232073,0,3.6,226.97,6.03,23.33333333,2012,October
11,26-10-2012,1200729,0,3.5,226.99,6.03,23.33333333,2012,October
12,05-02-2010,1100046,0,3,126.44,13.98,9.444444444,2010,February
12,12-02-2010,1117863,1,2.9,126.5,13.98,8.888888889,2010,February
12,19-02-2010,1095422,0,2.9,126.53,13.98,12.77777778,2010,February
12,26-02-2010,1048617,0,2.8,126.55,13.98,10,2010,February
12,05-03-2010,1077018,0,3,126.58,13.98,12.22222222,2010,March
12,12-03-2010,985594,0,2.9,126.6,13.98,10,2010,March
12,19-03-2010,972088,0,3.1,126.61,13.98,15.55555556,2010,March
12,26-03-2010,981616,0,3.1,126.61,13.98,15.55555556,2010,March
12,02-04-2010,1011822,0,3.1,126.6,14.1,15.55555556,2010,April
12,09-04-2010,1041239,0,3.1,126.6,14.1,15,2010,April
12,16-04-2010,957998,0,3.1,126.56,14.1,18.33333333,2010,April
12,23-04-2010,993833,0,3.1,126.47,14.1,18.33333333,2010,April
12,30-04-2010,954220,0,3.1,126.38,14.1,19.44444444,2010,April
12,07-05-2010,1043240,0,3.1,126.29,14.1,21.11111111,2010,May
12,14-05-2010,966055,0,3.1,126.21,14.1,20,2010,May
12,21-05-2010,958375,0,3.1,126.18,14.1,24.44444444,2010,May
12,28-05-2010,955451,0,3.1,126.16,14.1,20,2010,May
12,04-06-2010,1049357,0,2.9,126.14,14.1,27.22222222,2010,June
12,11-06-2010,1016040,0,2.9,126.11,14.1,32.77777778,2010,June
12,18-06-2010,956211,0,3,126.11,14.1,27.22222222,2010,June
12,25-06-2010,958008,0,3.1,126.13,14.1,30.55555556,2010,June
12,02-07-2010,951957,0,3.1,126.14,14.18,33.33333333,2010,July
12,09-07-2010,943506,0,3.1,126.15,14.18,32.22222222,2010,July
12,16-07-2010,916403,0,3.1,126.15,14.18,36.11111111,2010,July
12,23-07-2010,912404,0,3.1,126.13,14.18,37.22222222,2010,July
12,30-07-2010,913548,0,3,126.11,14.18,35.55555556,2010,July
12,06-08-2010,967577,0,3.1,126.09,14.18,33.88888889,2010,August
12,13-08-2010,928264,0,3.2,126.06,14.18,30.55555556,2010,August
12,20-08-2010,948447,0,3,126.08,14.18,33.88888889,2010,August
12,27-08-2010,1004516,0,3.1,126.09,14.18,33.88888889,2010,August
12,03-09-2010,1075759,0,3.1,126.1,14.18,28.33333333,2010,September
12,10-09-2010,903119,1,3,126.11,14.18,28.88888889,2010,September
12,17-09-2010,852883,0,3,126.15,14.18,27.77777778,2010,September
12,24-09-2010,851919,0,2.9,126.19,14.18,27.77777778,2010,September
12,01-10-2010,850936,0,3,126.23,14.31,29.44444444,2010,October
12,08-10-2010,918336,0,3,126.28,14.31,22.22222222,2010,October
12,15-10-2010,862420,0,3,126.33,14.31,23.88888889,2010,October
12,22-10-2010,857883,0,3,126.38,14.31,20.55555556,2010,October
12,29-10-2010,955295,0,3,126.44,14.31,16.11111111,2010,October
12,05-11-2010,929691,0,3.1,126.49,14.31,18.33333333,2010,November
12,12-11-2010,942475,0,3.1,126.55,14.31,14.44444444,2010,November
12,19-11-2010,894494,0,3.2,126.61,14.31,14.44444444,2010,November
12,26-11-2010,1601377,1,3.2,126.67,14.31,8.888888889,2010,November
12,03-12-2010,1069533,0,3,126.73,14.31,6.111111111,2010,December
12,10-12-2010,1121934,0,3.2,126.79,14.31,10,2010,December
12,17-12-2010,1295605,0,3.2,126.88,14.31,11.66666667,2010,December
12,24-12-2010,1768250,0,3.2,126.98,14.31,11.11111111,2010,December
12,31-12-2010,891737,1,3.1,127.09,14.31,7.777777778,2010,December
12,07-01-2011,910110,0,3.3,127.19,14.02,3.333333333,2011,January
12,14-01-2011,812012,0,3.3,127.3,14.02,6.111111111,2011,January
12,21-01-2011,802106,0,3.2,127.44,14.02,12.22222222,2011,January
12,28-01-2011,873119,0,3.3,127.58,14.02,10.55555556,2011,January
12,04-02-2011,1046068,0,3.3,127.72,14.02,7.222222222,2011,February
12,11-02-2011,1086422,1,3.4,127.86,14.02,10.55555556,2011,February
12,18-02-2011,1128485,0,3.4,128,14.02,11.66666667,2011,February
12,25-02-2011,1046204,0,3.5,128.13,14.02,8.888888889,2011,February
12,04-03-2011,1085248,0,3.7,128.26,14.02,11.11111111,2011,March
12,11-03-2011,997673,0,3.8,128.4,14.02,14.44444444,2011,March
12,18-03-2011,1009502,0,3.7,128.51,14.02,17.77777778,2011,March
12,25-03-2011,954107,0,3.9,128.62,14.02,12.22222222,2011,March
12,01-04-2011,1005463,0,3.8,128.72,13.74,17.77777778,2011,April
12,08-04-2011,998362,0,4,128.82,13.74,17.77777778,2011,April
12,15-04-2011,990952,0,3.9,128.91,13.74,14.44444444,2011,April
12,22-04-2011,1016019,0,4.1,128.96,13.74,22.22222222,2011,April
12,29-04-2011,994966,0,4.2,129,13.74,20,2011,April
12,06-05-2011,1021154,0,4.2,129.04,13.74,20,2011,May
12,13-05-2011,977034,0,4.2,129.09,13.74,21.66666667,2011,May
12,20-05-2011,924135,0,4.2,129.08,13.74,19.44444444,2011,May
12,27-05-2011,964333,0,4.1,129.06,13.74,25,2011,May
12,03-06-2011,970329,0,4,129.05,13.74,22.22222222,2011,June
12,10-06-2011,996938,0,4,129.04,13.74,26.11111111,2011,June
12,17-06-2011,986505,0,3.9,129.04,13.74,30.55555556,2011,June
12,24-06-2011,997283,0,3.9,129.07,13.74,31.66666667,2011,June
12,01-07-2011,961993,0,3.8,129.09,13.5,32.22222222,2011,July
12,08-07-2011,943717,0,3.7,129.11,13.5,32.22222222,2011,July
12,15-07-2011,936002,0,3.7,129.13,13.5,31.11111111,2011,July
12,22-07-2011,922232,0,3.8,129.15,13.5,32.77777778,2011,July
12,29-07-2011,890547,0,3.8,129.17,13.5,33.88888889,2011,July
12,05-08-2011,988713,0,3.8,129.18,13.5,32.77777778,2011,August
12,12-08-2011,955914,0,3.7,129.2,13.5,32.77777778,2011,August
12,19-08-2011,966817,0,3.7,129.24,13.5,33.33333333,2011,August
12,26-08-2011,1017593,0,3.7,129.28,13.5,35,2011,August
12,02-09-2011,1052051,0,3.8,129.33,13.5,34.44444444,2011,September
12,09-09-2011,922851,1,3.9,129.37,13.5,31.11111111,2011,September
12,16-09-2011,889290,0,3.9,129.43,13.5,24.44444444,2011,September
12,23-09-2011,871693,0,3.8,129.52,13.5,28.33333333,2011,September
12,30-09-2011,866401,0,3.9,129.61,13.5,28.33333333,2011,September
12,07-10-2011,951245,0,3.8,129.69,12.89,21.11111111,2011,October
12,14-10-2011,927600,0,3.8,129.77,12.89,19.44444444,2011,October
12,21-10-2011,938605,0,3.8,129.78,12.89,22.77777778,2011,October
12,28-10-2011,990926,0,3.7,129.79,12.89,19.44444444,2011,October
12,04-11-2011,1051945,0,3.8,129.81,12.89,15.55555556,2011,November
12,11-11-2011,1095092,0,3.8,129.82,12.89,9.444444444,2011,November
12,18-11-2011,970641,0,3.8,129.83,12.89,12.22222222,2011,November
12,25-11-2011,1591920,1,3.6,129.84,12.89,11.66666667,2011,November
12,02-12-2011,1071383,0,3.7,129.85,12.89,11.66666667,2011,December
12,09-12-2011,1189646,0,3.6,129.86,12.89,5.555555556,2011,December
12,16-12-2011,1293404,0,3.6,129.9,12.89,6.111111111,2011,December
12,23-12-2011,1617612,0,3.5,129.98,12.89,7.222222222,2011,December
12,30-12-2011,1111638,1,3.4,130.07,12.89,7.222222222,2011,December
12,06-01-2012,945824,0,3.6,130.16,12.19,10,2012,January
12,13-01-2012,865468,0,3.7,130.24,12.19,8.888888889,2012,January
12,20-01-2012,855923,0,3.7,130.28,12.19,7.777777778,2012,January
12,27-01-2012,888204,0,3.7,130.31,12.19,10,2012,January
12,03-02-2012,1058768,0,3.7,130.35,12.19,10.55555556,2012,February
12,10-02-2012,1199331,1,3.7,130.38,12.19,11.11111111,2012,February
12,17-02-2012,1240049,0,3.8,130.45,12.19,11.11111111,2012,February
12,24-02-2012,1112035,0,4,130.55,12.19,11.66666667,2012,February
12,02-03-2012,1147637,0,4.2,130.65,12.19,11.11111111,2012,March
12,09-03-2012,1113209,0,4.3,130.74,12.19,12.77777778,2012,March
12,16-03-2012,1088499,0,4.3,130.83,12.19,17.77777778,2012,March
12,23-03-2012,1045420,0,4,130.9,12.19,13.33333333,2012,March
12,30-03-2012,1025382,0,4.3,130.97,12.19,17.77777778,2012,March
12,06-04-2012,1128766,0,4.1,131.04,11.63,17.77777778,2012,April
12,13-04-2012,1083811,0,4.3,131.11,11.63,17.77777778,2012,April
12,20-04-2012,1006487,0,4.2,131.12,11.63,19.44444444,2012,April
12,27-04-2012,1004252,0,4.2,131.13,11.63,25.55555556,2012,April
12,04-05-2012,1073434,0,4.2,131.14,11.63,24.44444444,2012,May
12,11-05-2012,1041995,0,4.2,131.15,11.63,25,2012,May
12,18-05-2012,1020486,0,4.1,131.1,11.63,29.44444444,2012,May
12,25-05-2012,991514,0,4.3,131.03,11.63,28.88888889,2012,May
12,01-06-2012,981345,0,4.3,130.96,11.63,25.55555556,2012,June
12,08-06-2012,1086231,0,4.1,130.89,11.63,29.44444444,2012,June
12,15-06-2012,1019556,0,4.1,130.83,11.63,30,2012,June
12,22-06-2012,981386,0,4,130.79,11.63,33.33333333,2012,June
12,29-06-2012,943125,0,3.9,130.76,11.63,32.22222222,2012,June
12,06-07-2012,1014899,0,3.8,130.72,10.93,31.66666667,2012,July
12,13-07-2012,960313,0,3.7,130.68,10.93,35.55555556,2012,July
12,20-07-2012,941550,0,3.7,130.7,10.93,30,2012,July
12,27-07-2012,916968,0,3.8,130.72,10.93,33.88888889,2012,July
12,03-08-2012,958667,0,3.8,130.74,10.93,31.11111111,2012,August
12,10-08-2012,984690,0,3.8,130.76,10.93,35.55555556,2012,August
12,17-08-2012,1005003,0,4,130.79,10.93,35,2012,August
12,24-08-2012,1048101,0,4.1,130.84,10.93,29.44444444,2012,August
12,31-08-2012,1061943,0,4.1,130.89,10.93,32.22222222,2012,August
12,07-09-2012,955146,1,4.1,130.93,10.93,31.66666667,2012,September
12,14-09-2012,885892,0,4.1,130.98,10.93,28.88888889,2012,September
12,21-09-2012,922735,0,4.1,131.01,10.93,28.33333333,2012,September
12,28-09-2012,880416,0,4,131.04,10.93,27.22222222,2012,September
12,05-10-2012,979826,0,4,131.08,10.2,27.77777778,2012,October
12,12-10-2012,934917,0,4.5,131.11,10.2,22.22222222,2012,October
12,19-10-2012,960945,0,4.4,131.15,10.2,20.55555556,2012,October
12,26-10-2012,974698,0,4.3,131.19,10.2,18.88888889,2012,October
13,05-02-2010,1967221,0,2.7,126.44,8.32,0,2010,February
13,12-02-2010,2030933,1,2.7,126.5,8.32,0.555555556,2010,February
13,19-02-2010,1970275,0,2.7,126.53,8.32,2.222222222,2010,February
13,26-02-2010,1817850,0,2.7,126.55,8.32,-1.111111111,2010,February
13,05-03-2010,1939980,0,2.7,126.58,8.32,5,2010,March
13,12-03-2010,1840687,0,2.7,126.6,8.32,3.333333333,2010,March
13,19-03-2010,1879795,0,2.8,126.61,8.32,5.555555556,2010,March
13,26-03-2010,1882096,0,2.8,126.61,8.32,5,2010,March
13,02-04-2010,2142482,0,2.8,126.6,8.11,5.555555556,2010,April
13,09-04-2010,1898321,0,2.9,126.6,8.11,3.888888889,2010,April
13,16-04-2010,1819660,0,2.9,126.56,8.11,10,2010,April
13,23-04-2010,1909331,0,2.9,126.47,8.11,13.33333333,2010,April
13,30-04-2010,1785823,0,2.9,126.38,8.11,8.888888889,2010,April
13,07-05-2010,2005478,0,2.9,126.29,8.11,6.666666667,2010,May
13,14-05-2010,1890273,0,3,126.21,8.11,10,2010,May
13,21-05-2010,1853658,0,3,126.18,8.11,14.44444444,2010,May
13,28-05-2010,1877359,0,2.9,126.16,8.11,11.66666667,2010,May
13,04-06-2010,2022705,0,2.9,126.14,8.11,15.55555556,2010,June
13,11-06-2010,2037881,0,2.8,126.11,8.11,18.33333333,2010,June
13,18-06-2010,2003435,0,2.8,126.11,8.11,14.44444444,2010,June
13,25-06-2010,1970340,0,2.8,126.13,8.11,22.22222222,2010,June
13,02-07-2010,2018315,0,2.8,126.14,7.95,26.11111111,2010,July
13,09-07-2010,1870844,0,2.8,126.15,7.95,21.66666667,2010,July
13,16-07-2010,1932231,0,2.8,126.15,7.95,25.55555556,2010,July
13,23-07-2010,1907351,0,2.8,126.13,7.95,27.77777778,2010,July
13,30-07-2010,1817887,0,2.8,126.11,7.95,26.11111111,2010,July
13,06-08-2010,1969121,0,2.8,126.09,7.95,27.22222222,2010,August
13,13-08-2010,1877593,0,2.8,126.06,7.95,23.88888889,2010,August
13,20-08-2010,1997398,0,2.9,126.08,7.95,24.44444444,2010,August
13,27-08-2010,1908278,0,2.9,126.09,7.95,23.88888889,2010,August
13,03-09-2010,1911853,0,2.9,126.1,7.95,18.88888889,2010,September
13,10-09-2010,1772144,1,2.9,126.11,7.95,18.88888889,2010,September
13,17-09-2010,1790280,0,2.9,126.15,7.95,19.44444444,2010,September
13,24-09-2010,1705655,0,2.9,126.19,7.95,20,2010,September
13,01-10-2010,1765584,0,2.9,126.23,7.8,20.55555556,2010,October
13,08-10-2010,1871924,0,2.8,126.28,7.8,17.22222222,2010,October
13,15-10-2010,1851431,0,2.8,126.33,7.8,12.22222222,2010,October
13,22-10-2010,1796950,0,2.8,126.38,7.8,13.88888889,2010,October
13,29-10-2010,1887895,0,2.8,126.44,7.8,7.222222222,2010,October
13,05-11-2010,1854968,0,2.8,126.49,7.8,10,2010,November
13,12-11-2010,1939965,0,2.8,126.55,7.8,6.111111111,2010,November
13,19-11-2010,1925394,0,2.8,126.61,7.8,5.555555556,2010,November
13,26-11-2010,2766400,1,2.8,126.67,7.8,-2.222222222,2010,November
13,03-12-2010,2083380,0,2.8,126.73,7.8,-3.333333333,2010,December
13,10-12-2010,2461468,0,2.8,126.79,7.8,2.777777778,2010,December
13,17-12-2010,2771647,0,2.8,126.88,7.8,1.666666667,2010,December
13,24-12-2010,3595903,0,2.8,126.98,7.8,1.666666667,2010,December
13,31-12-2010,1675292,1,2.9,127.09,7.8,-2.777777778,2010,December
13,07-01-2011,1744544,0,2.9,127.19,7.47,-8.333333333,2011,January
13,14-01-2011,1682316,0,2.9,127.3,7.47,-6.111111111,2011,January
13,21-01-2011,1770177,0,2.9,127.44,7.47,1.666666667,2011,January
13,28-01-2011,1633663,0,3,127.58,7.47,0,2011,January
13,04-02-2011,1848187,0,3,127.72,7.47,-5,2011,February
13,11-02-2011,1944439,1,3,127.86,7.47,-0.555555556,2011,February
13,18-02-2011,2003481,0,3.1,128,7.47,5,2011,February
13,25-02-2011,1831934,0,3.1,128.13,7.47,0.555555556,2011,February
13,04-03-2011,1894961,0,3.2,128.26,7.47,1.111111111,2011,March
13,11-03-2011,1852433,0,3.3,128.4,7.47,5,2011,March
13,18-03-2011,1852444,0,3.4,128.51,7.47,7.222222222,2011,March
13,25-03-2011,1807545,0,3.4,128.62,7.47,5.555555556,2011,March
13,01-04-2011,1864239,0,3.5,128.72,7.19,5.555555556,2011,April
13,08-04-2011,1887465,0,3.5,128.82,7.19,6.111111111,2011,April
13,15-04-2011,1950994,0,3.6,128.91,7.19,5.555555556,2011,April
13,22-04-2011,2124316,0,3.7,128.96,7.19,8.888888889,2011,April
13,29-04-2011,1895583,0,3.7,129,7.19,6.666666667,2011,April
13,06-05-2011,1986380,0,3.7,129.04,7.19,8.888888889,2011,May
13,13-05-2011,1958824,0,3.8,129.09,7.19,11.11111111,2011,May
13,20-05-2011,1860924,0,3.8,129.08,7.19,11.11111111,2011,May
13,27-05-2011,1866370,0,3.8,129.06,7.19,12.77777778,2011,May
13,03-06-2011,1935594,0,3.8,129.05,7.19,11.66666667,2011,June
13,10-06-2011,1997817,0,3.7,129.04,7.19,16.11111111,2011,June
13,17-06-2011,2086433,0,3.7,129.04,7.19,17.22222222,2011,June
13,24-06-2011,2009163,0,3.7,129.07,7.19,18.88888889,2011,June
13,01-07-2011,2048036,0,3.6,129.09,6.88,23.33333333,2011,July
13,08-07-2011,2021699,0,3.6,129.11,6.88,25,2011,July
13,15-07-2011,1956813,0,3.6,129.13,6.88,24.44444444,2011,July
13,22-07-2011,1987089,0,3.6,129.15,6.88,26.11111111,2011,July
13,29-07-2011,1880786,0,3.6,129.17,6.88,25.55555556,2011,July
13,05-08-2011,2076232,0,3.6,129.18,6.88,24.44444444,2011,August
13,12-08-2011,1970341,0,3.6,129.2,6.88,24.44444444,2011,August
13,19-08-2011,2090341,0,3.6,129.24,6.88,25,2011,August
13,26-08-2011,2035245,0,3.6,129.28,6.88,27.77777778,2011,August
13,02-09-2011,1953629,0,3.6,129.33,6.88,25,2011,September
13,09-09-2011,1872921,1,3.6,129.37,6.88,21.11111111,2011,September
13,16-09-2011,1923224,0,3.6,129.43,6.88,20,2011,September
13,23-09-2011,1847431,0,3.6,129.52,6.88,17.77777778,2011,September
13,30-09-2011,1835663,0,3.6,129.61,6.88,20,2011,September
13,07-10-2011,2067233,0,3.6,129.69,6.39,16.11111111,2011,October
13,14-10-2011,1929659,0,3.6,129.77,6.39,11.11111111,2011,October
13,21-10-2011,1973544,0,3.6,129.78,6.39,12.77777778,2011,October
13,28-10-2011,1948734,0,3.6,129.79,6.39,8.333333333,2011,October
13,04-11-2011,2036318,0,3.5,129.81,6.39,6.666666667,2011,November
13,11-11-2011,2111592,0,3.5,129.82,6.39,1.111111111,2011,November
13,18-11-2011,2016324,0,3.5,129.83,6.39,5,2011,November
13,25-11-2011,2864171,1,3.4,129.84,6.39,3.888888889,2011,November
13,02-12-2011,2051316,0,3.4,129.85,6.39,1.111111111,2011,December
13,09-12-2011,2462779,0,3.3,129.86,6.39,-3.888888889,2011,December
13,16-12-2011,2760347,0,3.3,129.9,6.39,-2.222222222,2011,December
13,23-12-2011,3556766,0,3.2,129.98,6.39,-3.888888889,2011,December
13,30-12-2011,1969057,1,3.1,130.07,6.39,0,2011,December
13,06-01-2012,1865753,0,3.1,130.16,6.1,1.111111111,2012,January
13,13-01-2012,1794963,0,3.1,130.24,6.1,-3.333333333,2012,January
13,20-01-2012,1811606,0,3,130.28,6.1,0.555555556,2012,January
13,27-01-2012,1733983,0,3.1,130.31,6.1,1.111111111,2012,January
13,03-02-2012,1927781,0,3.1,130.35,6.1,-0.555555556,2012,February
13,10-02-2012,2069285,1,3.1,130.38,6.1,1.111111111,2012,February
13,17-02-2012,2214477,0,3.1,130.45,6.1,2.777777778,2012,February
13,24-02-2012,1929768,0,3.1,130.55,6.1,1.666666667,2012,February
13,02-03-2012,1969743,0,3.2,130.65,6.1,0,2012,March
13,09-03-2012,1986446,0,3.4,130.74,6.1,3.333333333,2012,March
13,16-03-2012,2025583,0,3.5,130.83,6.1,11.66666667,2012,March
13,23-03-2012,1904422,0,3.7,130.9,6.1,8.888888889,2012,March
13,30-03-2012,1948983,0,3.7,130.97,6.1,11.66666667,2012,March
13,06-04-2012,2271615,0,3.8,131.04,5.97,9.444444444,2012,April
13,13-04-2012,2057638,0,3.8,131.11,5.97,11.11111111,2012,April
13,20-04-2012,1955689,0,3.8,131.12,5.97,10,2012,April
13,27-04-2012,1970122,0,3.8,131.13,5.97,18.33333333,2012,April
13,04-05-2012,1995995,0,3.8,131.14,5.97,12.22222222,2012,May
13,11-05-2012,2080764,0,3.8,131.15,5.97,13.33333333,2012,May
13,18-05-2012,2131901,0,3.8,131.1,5.97,18.33333333,2012,May
13,25-05-2012,2043349,0,3.8,131.03,5.97,16.66666667,2012,May
13,01-06-2012,2035431,0,3.8,130.96,5.97,16.11111111,2012,June
